row_idx,attack_ratio,seed_used,attack_style_used,seed_window_chars,n_bytes,clean_tokens,attacked_tokens,traced_tokens,extra_token_count_in_traced,tail_match_rate_over_traced,green_flip_rate_uid_cleanfp_vs_attackfp,aligned_tokens,aligned_rate_over_traced,uid_match_rate_aligned,token_id_match_rate_aligned,char_ops,char_replace,char_delete,char_insert,segment_char_len,actual_char_edit_rate
79,0.05,50079,ascii_replace,18,3,155,191,164,38,0.3719512195121951,0.06707317073170732,126,0.7682926829268293,0.873015873015873,0.8174603174603174,26,26,0,0,523,0.0497131931166348
80,0.05,50080,x_replace,18,3,154,221,195,68,0.3230769230769231,0.09230769230769231,127,0.6512820512820513,0.84251968503937,0.7480314960629921,36,36,0,0,724,0.049723756906077346
81,0.05,50081,homo_replace,18,3,152,194,170,43,0.34705882352941175,0.08235294117647059,127,0.7470588235294118,0.84251968503937,0.7952755905511811,32,32,0,0,636,0.050314465408805034
82,0.05,50082,x_replace,18,3,153,200,175,49,0.3142857142857143,0.045714285714285714,126,0.72,0.8333333333333334,0.7698412698412699,30,30,0,0,604,0.04966887417218543
83,0.05,50083,ascii_replace,18,3,155,201,174,50,0.2988505747126437,0.06321839080459771,124,0.7126436781609196,0.8306451612903226,0.7580645161290323,33,33,0,0,655,0.050381679389312976
84,0.05,50084,x_replace,18,3,154,197,171,46,0.4093567251461988,0.05847953216374269,125,0.7309941520467836,0.864,0.808,31,31,0,0,621,0.0499194847020934
85,0.05,50085,ascii_replace,18,3,164,189,152,32,0.3881578947368421,0.06578947368421052,120,0.7894736842105263,0.85,0.8083333333333333,28,28,0,0,564,0.04964539007092199
86,0.05,50086,zw_insert,18,3,152,211,187,141,0.016042780748663103,0.1443850267379679,46,0.24598930481283424,0.043478260869565216,0.043478260869565216,33,0,0,33,656,0.05030487804878049
87,0.05,50087,homo_replace,18,3,156,188,160,37,0.33125,0.0375,123,0.76875,0.8699186991869918,0.7967479674796748,28,28,0,0,563,0.0497335701598579
88,0.05,50088,homo_replace,18,3,156,216,188,60,0.42021276595744683,0.05319148936170213,128,0.6808510638297872,0.84375,0.78125,36,36,0,0,730,0.049315068493150684
89,0.05,50089,zw_insert,18,3,160,212,180,142,0.027777777777777776,0.1388888888888889,38,0.2111111111111111,0.07894736842105263,0.07894736842105263,27,0,0,27,541,0.04990757855822551
90,0.05,50090,x_replace,18,3,156,201,173,48,0.3179190751445087,0.057803468208092484,125,0.7225433526011561,0.864,0.792,28,28,0,0,568,0.04929577464788732
91,0.05,50091,homo_replace,18,3,150,198,176,48,0.38636363636363635,0.045454545454545456,128,0.7272727272727273,0.84375,0.78125,32,32,0,0,647,0.04945904173106646
92,0.05,50092,x_replace,18,3,155,183,156,33,0.3525641025641026,0.038461538461538464,123,0.7884615384615384,0.8617886178861789,0.8292682926829268,25,25,0,0,508,0.04921259842519685
93,0.05,50093,ascii_replace,18,3,164,195,159,34,0.36477987421383645,0.05660377358490566,125,0.7861635220125787,0.824,0.792,28,28,0,0,561,0.049910873440285206
94,0.05,50094,homo_replace,18,3,155,214,187,60,0.34759358288770054,0.0748663101604278,127,0.679144385026738,0.84251968503937,0.7559055118110236,36,36,0,0,730,0.049315068493150684
95,0.05,50095,x_replace,18,3,156,196,168,41,0.31547619047619047,0.05357142857142857,127,0.7559523809523809,0.8267716535433071,0.8110236220472441,26,26,0,0,527,0.04933586337760911
96,0.05,50096,zw_insert,18,3,154,222,196,147,0.07142857142857142,0.14795918367346939,49,0.25,0.2857142857142857,0.2857142857142857,34,0,0,34,675,0.05037037037037037
97,0.05,50097,zw_insert,18,3,157,220,191,158,0.02617801047120419,0.15706806282722513,33,0.17277486910994763,0.12121212121212122,0.12121212121212122,33,0,0,33,669,0.04932735426008968
98,0.05,50098,x_replace,18,3,153,196,171,44,0.4152046783625731,0.07017543859649122,127,0.7426900584795322,0.8661417322834646,0.8110236220472441,31,31,0,0,618,0.05016181229773463
99,0.05,50099,ascii_replace,18,3,154,192,166,39,0.3674698795180723,0.0783132530120482,127,0.7650602409638554,0.8582677165354331,0.8031496062992126,30,30,0,0,609,0.04926108374384237
100,0.05,50100,mixed,18,3,161,204,171,126,0.1111111111111111,0.1286549707602339,45,0.2631578947368421,0.5555555555555556,0.5333333333333333,31,11,6,14,621,0.0499194847020934
101,0.05,50101,ascii_replace,18,3,152,186,162,34,0.3395061728395062,0.09259259259259259,128,0.7901234567901234,0.8515625,0.796875,28,28,0,0,562,0.0498220640569395
102,0.05,50102,ascii_replace,18,3,155,196,169,43,0.27218934911242604,0.07692307692307693,126,0.7455621301775148,0.8015873015873016,0.7857142857142857,29,29,0,0,574,0.050522648083623695
103,0.05,50103,x_replace,18,3,156,199,171,46,0.32748538011695905,0.08187134502923976,125,0.7309941520467836,0.832,0.784,32,32,0,0,643,0.049766718506998445
104,0.05,50104,zw_insert,18,3,159,224,193,159,0.025906735751295335,0.17098445595854922,34,0.17616580310880828,0.08823529411764706,0.08823529411764706,33,0,0,33,654,0.05045871559633028
105,0.05,50105,ascii_replace,18,3,165,199,162,35,0.29012345679012347,0.06172839506172839,127,0.7839506172839507,0.84251968503937,0.7874015748031497,28,28,0,0,562,0.0498220640569395
106,0.05,50106,x_replace,18,3,151,183,160,34,0.35,0.0625,126,0.7875,0.8412698412698413,0.8095238095238095,26,26,0,0,521,0.04990403071017274
107,0.05,50107,homo_replace,18,3,160,209,177,51,0.3615819209039548,0.0847457627118644,126,0.711864406779661,0.873015873015873,0.8015873015873016,32,32,0,0,630,0.050793650793650794
108,0.05,50108,ascii_replace,18,3,153,195,170,44,0.3235294117647059,0.1,126,0.7411764705882353,0.8253968253968254,0.7777777777777778,33,33,0,0,669,0.04932735426008968
109,0.05,50109,homo_replace,18,3,155,199,172,45,0.4127906976744186,0.05232558139534884,127,0.7383720930232558,0.8740157480314961,0.8110236220472441,29,29,0,0,572,0.050699300699300696
110,0.05,50110,homo_replace,18,3,156,197,169,43,0.2958579881656805,0.07100591715976332,126,0.7455621301775148,0.8412698412698413,0.7936507936507936,28,28,0,0,554,0.05054151624548736
111,0.05,50111,homo_replace,18,3,160,201,169,43,0.3727810650887574,0.047337278106508875,126,0.7455621301775148,0.8571428571428571,0.7936507936507936,30,30,0,0,603,0.04975124378109453
112,0.05,50112,zw_insert,18,3,160,224,192,156,0.026041666666666668,0.14583333333333334,36,0.1875,0.08333333333333333,0.05555555555555555,31,0,0,31,625,0.0496
113,0.05,50113,ascii_replace,18,3,152,190,166,39,0.37349397590361444,0.07228915662650602,127,0.7650602409638554,0.8188976377952756,0.7952755905511811,31,31,0,0,623,0.04975922953451043
114,0.05,50114,homo_replace,18,3,160,203,171,44,0.34502923976608185,0.07602339181286549,127,0.7426900584795322,0.8503937007874016,0.7795275590551181,31,31,0,0,625,0.0496
115,0.05,50115,x_replace,18,3,152,203,179,53,0.3743016759776536,0.07262569832402235,126,0.7039106145251397,0.8809523809523809,0.8015873015873016,32,32,0,0,644,0.049689440993788817
116,0.05,50116,zw_insert,18,3,159,225,193,158,0.03626943005181347,0.14507772020725387,35,0.18134715025906736,0.17142857142857143,0.17142857142857143,32,0,0,32,645,0.04961240310077519
117,0.05,50117,ascii_replace,18,3,167,221,182,55,0.3021978021978022,0.07692307692307693,127,0.6978021978021978,0.8346456692913385,0.7637795275590551,36,36,0,0,715,0.05034965034965035
118,0.05,50118,x_replace,18,3,153,205,180,54,0.35555555555555557,0.05555555555555555,126,0.7,0.8253968253968254,0.7936507936507936,29,29,0,0,572,0.050699300699300696
119,0.05,50119,zw_insert,18,3,159,203,172,130,0.023255813953488372,0.1744186046511628,42,0.2441860465116279,0.047619047619047616,0.047619047619047616,24,0,0,24,487,0.049281314168377825
120,0.05,50120,ascii_replace,18,3,155,193,166,39,0.37349397590361444,0.05421686746987952,127,0.7650602409638554,0.8346456692913385,0.7952755905511811,28,28,0,0,564,0.04964539007092199
121,0.05,50121,zw_insert,18,3,153,212,187,146,0.0427807486631016,0.06417112299465241,41,0.2192513368983957,0.12195121951219512,0.12195121951219512,31,0,0,31,618,0.05016181229773463
122,0.05,50122,ascii_replace,18,3,154,200,174,47,0.39655172413793105,0.034482758620689655,127,0.7298850574712644,0.8188976377952756,0.7874015748031497,32,32,0,0,640,0.05
123,0.05,50123,x_replace,18,3,161,194,161,34,0.2795031055900621,0.06832298136645963,127,0.7888198757763976,0.8267716535433071,0.8031496062992126,27,27,0,0,536,0.05037313432835821
124,0.05,50124,x_replace,18,3,158,199,169,44,0.4319526627218935,0.05917159763313609,125,0.7396449704142012,0.872,0.808,30,30,0,0,610,0.04918032786885246
125,0.05,50125,homo_replace,18,3,157,197,168,44,0.35119047619047616,0.07142857142857142,124,0.7380952380952381,0.8306451612903226,0.782258064516129,31,31,0,0,616,0.05032467532467533
126,0.05,50126,zw_insert,18,3,155,210,183,139,0.02185792349726776,0.17486338797814208,44,0.24043715846994534,0.06818181818181818,0.045454545454545456,30,0,0,30,595,0.05042016806722689
127,0.05,50127,zw_insert,18,3,156,207,179,142,0.0223463687150838,0.1452513966480447,37,0.20670391061452514,0.08108108108108109,0.08108108108108109,29,0,0,29,578,0.050173010380622836
128,0.05,50128,x_replace,18,3,158,214,184,58,0.3641304347826087,0.059782608695652176,126,0.6847826086956522,0.8492063492063492,0.7619047619047619,34,34,0,0,676,0.05029585798816568
129,0.05,50129,x_replace,18,3,155,193,166,38,0.39759036144578314,0.060240963855421686,128,0.7710843373493976,0.828125,0.8203125,28,28,0,0,554,0.05054151624548736
130,0.05,50130,x_replace,18,3,156,191,163,37,0.3987730061349693,0.06748466257668712,126,0.7730061349693251,0.8571428571428571,0.8174603174603174,26,26,0,0,525,0.049523809523809526
131,0.05,50131,ascii_replace,18,3,153,216,191,64,0.4397905759162304,0.031413612565445025,127,0.6649214659685864,0.84251968503937,0.7795275590551181,36,36,0,0,727,0.04951856946354883
132,0.05,50132,mixed,18,3,158,194,164,121,0.03048780487804878,0.04878048780487805,43,0.2621951219512195,0.06976744186046512,0.06976744186046512,28,7,9,12,566,0.04946996466431095
133,0.05,50133,homo_replace,18,3,158,192,162,37,0.35185185185185186,0.024691358024691357,125,0.7716049382716049,0.848,0.792,28,28,0,0,553,0.05063291139240506
134,0.05,50134,mixed,18,3,151,188,165,113,0.13333333333333333,0.07272727272727272,52,0.3151515151515151,0.6923076923076923,0.6153846153846154,33,10,12,11,669,0.04932735426008968
135,0.05,50135,homo_replace,18,3,157,203,174,47,0.3275862068965517,0.04597701149425287,127,0.7298850574712644,0.8346456692913385,0.7874015748031497,29,29,0,0,572,0.050699300699300696
136,0.05,50136,homo_replace,18,3,157,202,173,46,0.4046242774566474,0.06936416184971098,127,0.7341040462427746,0.8661417322834646,0.8267716535433071,29,29,0,0,584,0.04965753424657534
137,0.05,50137,homo_replace,18,3,153,208,183,58,0.3442622950819672,0.03825136612021858,125,0.6830601092896175,0.864,0.76,38,38,0,0,754,0.050397877984084884
138,0.05,50138,ascii_replace,18,3,153,191,166,39,0.29518072289156627,0.0783132530120482,127,0.7650602409638554,0.84251968503937,0.7874015748031497,28,28,0,0,565,0.049557522123893805
139,0.05,50139,zw_insert,18,3,158,222,184,145,0.0,0.16304347826086957,39,0.21195652173913043,0.0,0.0,34,0,0,34,679,0.050073637702503684
140,0.05,50140,zw_insert,18,3,154,197,171,115,0.03508771929824561,0.14035087719298245,56,0.32748538011695905,0.07142857142857142,0.07142857142857142,23,0,0,23,455,0.05054945054945055
141,0.05,50141,ascii_replace,18,3,152,186,162,35,0.36419753086419754,0.05555555555555555,127,0.7839506172839507,0.8188976377952756,0.7952755905511811,30,30,0,0,593,0.050590219224283306
142,0.05,50142,x_replace,18,3,157,188,159,33,0.3836477987421384,0.08176100628930817,126,0.7924528301886793,0.8650793650793651,0.8412698412698413,27,27,0,0,547,0.04936014625228519
143,0.05,50143,ascii_replace,18,3,156,220,192,66,0.3333333333333333,0.057291666666666664,126,0.65625,0.7777777777777778,0.7142857142857143,39,39,0,0,772,0.050518134715025906
144,0.05,50144,zw_insert,18,3,153,209,184,147,0.059782608695652176,0.09239130434782608,37,0.20108695652173914,0.24324324324324326,0.24324324324324326,33,0,0,33,656,0.05030487804878049
145,0.05,50145,zw_insert,18,3,153,193,168,132,0.0,0.1130952380952381,36,0.21428571428571427,0.0,0.0,25,0,0,25,499,0.050100200400801605
146,0.05,50146,zw_insert,18,3,152,207,179,134,0.0670391061452514,0.1005586592178771,45,0.25139664804469275,0.24444444444444444,0.24444444444444444,27,0,0,27,535,0.05046728971962617
147,0.05,50147,homo_replace,18,3,154,208,182,55,0.3076923076923077,0.06593406593406594,127,0.6978021978021978,0.8031496062992126,0.7322834645669292,36,36,0,0,711,0.05063291139240506
148,0.05,50148,zw_insert,18,3,153,200,175,137,0.0,0.18857142857142858,38,0.21714285714285714,0.02631578947368421,0.0,29,0,0,29,583,0.04974271012006861
149,0.05,50149,x_replace,18,3,154,195,169,43,0.378698224852071,0.0650887573964497,126,0.7455621301775148,0.8412698412698413,0.7698412698412699,31,31,0,0,622,0.04983922829581994
150,0.05,50150,x_replace,18,3,153,209,184,58,0.3423913043478261,0.059782608695652176,126,0.6847826086956522,0.8492063492063492,0.7857142857142857,30,30,0,0,594,0.050505050505050504
151,0.05,50151,zw_insert,18,3,156,214,186,159,0.03225806451612903,0.11827956989247312,27,0.14516129032258066,0.18518518518518517,0.18518518518518517,29,0,0,29,585,0.04957264957264957
152,0.05,50152,homo_replace,18,3,159,201,170,43,0.3352941176470588,0.03529411764705882,127,0.7470588235294118,0.8267716535433071,0.7874015748031497,30,30,0,0,591,0.050761421319796954
153,0.05,50153,x_replace,18,3,153,202,177,49,0.4180790960451977,0.07344632768361582,128,0.7231638418079096,0.8359375,0.78125,31,31,0,0,624,0.049679487179487176
154,0.05,50154,x_replace,18,3,154,195,169,42,0.378698224852071,0.07100591715976332,127,0.7514792899408284,0.8503937007874016,0.8110236220472441,28,28,0,0,563,0.0497335701598579
155,0.05,50155,x_replace,18,3,153,209,184,58,0.3858695652173913,0.043478260869565216,126,0.6847826086956522,0.8650793650793651,0.7777777777777778,34,34,0,0,677,0.050221565731166914
156,0.05,50156,zw_insert,18,3,154,221,195,150,0.015384615384615385,0.2,45,0.23076923076923078,0.044444444444444446,0.022222222222222223,32,0,0,32,649,0.04930662557781202
157,0.05,50157,ascii_replace,18,3,164,210,174,46,0.367816091954023,0.06321839080459771,128,0.735632183908046,0.84375,0.78125,29,29,0,0,579,0.05008635578583765
158,0.05,50158,x_replace,18,3,162,191,157,31,0.34394904458598724,0.07643312101910828,126,0.802547770700637,0.8174603174603174,0.7936507936507936,27,27,0,0,536,0.05037313432835821
159,0.05,50159,homo_replace,18,3,154,206,180,56,0.37777777777777777,0.027777777777777776,124,0.6888888888888889,0.8306451612903226,0.782258064516129,36,36,0,0,715,0.05034965034965035
160,0.05,50160,x_replace,18,3,154,202,176,48,0.36363636363636365,0.03409090909090909,128,0.7272727272727273,0.84375,0.796875,30,30,0,0,609,0.04926108374384237
161,0.05,50161,homo_replace,18,3,154,203,177,50,0.3389830508474576,0.03954802259887006,127,0.7175141242937854,0.8346456692913385,0.8031496062992126,30,30,0,0,595,0.05042016806722689
162,0.05,50162,mixed,18,3,155,189,162,115,0.06172839506172839,0.10493827160493827,47,0.29012345679012347,0.19148936170212766,0.19148936170212766,24,6,7,11,477,0.050314465408805034
163,0.05,50163,x_replace,18,3,168,215,175,47,0.3485714285714286,0.04,128,0.7314285714285714,0.828125,0.7734375,30,30,0,0,610,0.04918032786885246
164,0.05,50164,ascii_replace,18,3,155,183,156,30,0.3525641025641026,0.05128205128205128,126,0.8076923076923077,0.8809523809523809,0.8412698412698413,26,26,0,0,530,0.04905660377358491
165,0.05,50165,mixed,18,3,155,181,154,102,0.09740259740259741,0.09740259740259741,52,0.33766233766233766,0.5,0.4807692307692308,25,10,6,9,508,0.04921259842519685
166,0.05,50166,x_replace,18,3,159,203,172,46,0.313953488372093,0.05232558139534884,126,0.7325581395348837,0.8333333333333334,0.8015873015873016,31,31,0,0,612,0.05065359477124183
167,0.05,50167,homo_replace,18,3,155,206,179,56,0.33519553072625696,0.05027932960893855,123,0.6871508379888268,0.7886178861788617,0.7642276422764228,33,33,0,0,652,0.05061349693251534
168,0.05,50168,homo_replace,18,3,155,182,155,28,0.3161290322580645,0.06451612903225806,127,0.8193548387096774,0.8582677165354331,0.8188976377952756,27,27,0,0,545,0.04954128440366973
169,0.05,50169,homo_replace,18,3,153,185,160,33,0.3,0.03125,127,0.79375,0.8503937007874016,0.8188976377952756,25,25,0,0,492,0.0508130081300813
170,0.05,50170,x_replace,18,3,152,196,172,46,0.37209302325581395,0.06395348837209303,126,0.7325581395348837,0.8412698412698413,0.8015873015873016,29,29,0,0,574,0.050522648083623695
171,0.05,50171,zw_insert,18,3,160,214,182,139,0.038461538461538464,0.13186813186813187,43,0.23626373626373626,0.13953488372093023,0.09302325581395349,29,0,0,29,577,0.05025996533795494
172,0.05,50172,x_replace,18,3,155,195,168,42,0.3273809523809524,0.047619047619047616,126,0.75,0.8253968253968254,0.7777777777777778,30,30,0,0,607,0.04942339373970346
173,0.05,50173,x_replace,18,3,159,190,159,31,0.36477987421383645,0.06918238993710692,128,0.8050314465408805,0.8671875,0.8359375,22,22,0,0,442,0.049773755656108594
174,0.05,50174,ascii_replace,18,3,153,186,161,33,0.30434782608695654,0.037267080745341616,128,0.7950310559006211,0.84375,0.8203125,26,26,0,0,514,0.05058365758754864
175,0.05,50175,zw_insert,18,3,152,206,182,152,0.03296703296703297,0.09340659340659341,30,0.16483516483516483,0.13333333333333333,0.13333333333333333,30,0,0,30,596,0.050335570469798654
176,0.05,50176,x_replace,18,3,152,202,178,51,0.28651685393258425,0.07303370786516854,127,0.7134831460674157,0.8582677165354331,0.7795275590551181,32,32,0,0,642,0.04984423676012461
177,0.05,50177,zw_insert,18,3,155,215,188,152,0.010638297872340425,0.1595744680851064,36,0.19148936170212766,0.027777777777777776,0.027777777777777776,30,0,0,30,601,0.04991680532445923
178,0.05,50178,zw_insert,18,3,172,201,157,109,0.025477707006369428,0.10828025477707007,48,0.3057324840764331,0.10416666666666667,0.10416666666666667,21,0,0,21,411,0.051094890510948905
179,0.05,50179,mixed,18,3,175,193,146,79,0.14383561643835616,0.0547945205479452,67,0.4589041095890411,0.5373134328358209,0.5223880597014925,18,9,3,6,354,0.05084745762711865
180,0.05,50180,homo_replace,18,3,160,202,170,43,0.3058823529411765,0.06470588235294118,127,0.7470588235294118,0.8346456692913385,0.7559055118110236,33,33,0,0,654,0.05045871559633028
181,0.05,50181,homo_replace,18,3,154,201,175,48,0.29714285714285715,0.045714285714285714,127,0.7257142857142858,0.84251968503937,0.7874015748031497,30,30,0,0,609,0.04926108374384237
182,0.05,50182,ascii_replace,18,3,158,192,162,36,0.3765432098765432,0.043209876543209874,126,0.7777777777777778,0.8253968253968254,0.8095238095238095,29,29,0,0,574,0.050522648083623695
183,0.05,50183,ascii_replace,18,3,154,209,183,56,0.33879781420765026,0.060109289617486336,127,0.6939890710382514,0.8346456692913385,0.7637795275590551,36,36,0,0,714,0.05042016806722689
184,0.05,50184,mixed,18,3,161,192,159,126,0.10062893081761007,0.06289308176100629,33,0.20754716981132076,0.48484848484848486,0.48484848484848486,28,5,10,13,570,0.04912280701754386
185,0.05,50185,x_replace,18,3,157,195,166,40,0.43373493975903615,0.030120481927710843,126,0.7590361445783133,0.8809523809523809,0.8333333333333334,28,28,0,0,552,0.050724637681159424
186,0.05,50186,zw_insert,18,3,152,210,186,143,0.03225806451612903,0.16666666666666666,43,0.23118279569892472,0.11627906976744186,0.11627906976744186,33,0,0,33,660,0.05
187,0.05,50187,x_replace,18,3,161,202,169,48,0.27218934911242604,0.05917159763313609,121,0.7159763313609467,0.8264462809917356,0.7851239669421488,30,30,0,0,592,0.05067567567567568
188,0.05,50188,x_replace,18,3,155,203,176,48,0.29545454545454547,0.045454545454545456,128,0.7272727272727273,0.828125,0.7890625,31,31,0,0,617,0.050243111831442464
189,0.05,50189,zw_insert,18,3,153,231,200,156,0.06,0.15,44,0.22,0.22727272727272727,0.22727272727272727,33,0,0,33,664,0.04969879518072289
190,0.05,50190,ascii_replace,18,3,159,197,166,39,0.37349397590361444,0.04216867469879518,127,0.7650602409638554,0.8503937007874016,0.7952755905511811,29,29,0,0,576,0.050347222222222224
191,0.05,50191,x_replace,18,3,150,205,183,55,0.3224043715846995,0.09836065573770492,128,0.6994535519125683,0.8125,0.765625,33,33,0,0,655,0.050381679389312976
192,0.05,50192,ascii_replace,18,3,155,190,162,35,0.41975308641975306,0.05555555555555555,127,0.7839506172839507,0.8582677165354331,0.8267716535433071,28,28,0,0,569,0.0492091388400703
193,0.05,50193,zw_insert,18,3,154,197,171,129,0.029239766081871343,0.1111111111111111,42,0.24561403508771928,0.09523809523809523,0.09523809523809523,25,0,0,25,509,0.04911591355599214
194,0.05,50194,mixed,18,3,158,193,163,123,0.024539877300613498,0.147239263803681,40,0.24539877300613497,0.175,0.15,30,12,11,7,596,0.050335570469798654
195,0.05,50195,homo_replace,18,3,152,188,164,38,0.39634146341463417,0.042682926829268296,126,0.7682926829268293,0.8492063492063492,0.8174603174603174,29,29,0,0,585,0.04957264957264957
196,0.05,50196,zw_insert,18,3,163,215,180,146,0.011111111111111112,0.15555555555555556,34,0.18888888888888888,0.029411764705882353,0.029411764705882353,30,0,0,30,605,0.049586776859504134
197,0.05,50197,mixed,18,3,152,192,168,142,0.047619047619047616,0.09523809523809523,26,0.15476190476190477,0.34615384615384615,0.3076923076923077,33,13,9,11,667,0.049475262368815595
198,0.05,50198,zw_insert,18,3,158,210,180,140,0.044444444444444446,0.12222222222222222,40,0.2222222222222222,0.2,0.175,29,0,0,29,579,0.05008635578583765
199,0.05,50199,x_replace,18,3,158,198,168,42,0.3630952380952381,0.10714285714285714,126,0.75,0.8492063492063492,0.7777777777777778,29,29,0,0,584,0.04965753424657534
0,0.1,100000,homo_replace,18,3,161,220,187,66,0.13903743315508021,0.09090909090909091,121,0.6470588235294118,0.7024793388429752,0.6611570247933884,55,55,0,0,550,0.1
1,0.1,100001,x_replace,18,3,163,229,194,70,0.1958762886597938,0.05670103092783505,124,0.6391752577319587,0.75,0.6935483870967742,51,51,0,0,511,0.09980430528375733
2,0.1,100002,ascii_replace,18,3,157,234,200,79,0.195,0.075,121,0.605,0.7355371900826446,0.6859504132231405,58,58,0,0,584,0.09931506849315068
3,0.1,100003,zw_insert,18,3,151,261,200,162,0.015,0.14,38,0.19,0.05263157894736842,0.02631578947368421,60,0,0,60,601,0.09983361064891846
4,0.1,100004,homo_replace,18,3,157,280,200,97,0.13,0.07,103,0.515,0.6893203883495146,0.5533980582524272,77,77,0,0,771,0.09987029831387809
5,0.1,100005,zw_insert,18,3,152,251,200,157,0.005,0.08,43,0.215,0.0,0.0,56,0,0,56,561,0.09982174688057041
6,0.1,100006,x_replace,18,3,158,238,200,78,0.145,0.085,122,0.61,0.6967213114754098,0.6475409836065574,58,58,0,0,579,0.1001727115716753
7,0.1,100007,ascii_replace,18,3,155,248,200,89,0.08,0.055,111,0.555,0.7117117117117117,0.5945945945945946,66,66,0,0,658,0.10030395136778116
8,0.1,100008,mixed,18,3,152,206,182,138,0.005494505494505495,0.15934065934065933,44,0.24175824175824176,0.13636363636363635,0.11363636363636363,51,19,11,21,514,0.09922178988326848
9,0.1,100009,zw_insert,18,3,159,234,200,147,0.01,0.14,53,0.265,0.03773584905660377,0.03773584905660377,46,0,0,46,463,0.09935205183585313
10,0.1,100010,x_replace,18,3,152,249,200,86,0.14,0.1,114,0.57,0.6842105263157895,0.631578947368421,63,63,0,0,631,0.09984152139461172
11,0.1,100011,mixed,18,3,153,224,199,139,0.01507537688442211,0.09045226130653267,60,0.3015075376884422,0.4166666666666667,0.3,61,23,20,18,609,0.10016420361247948
12,0.1,100012,homo_replace,18,3,153,249,200,89,0.145,0.095,111,0.555,0.6756756756756757,0.5765765765765766,66,66,0,0,664,0.09939759036144578
13,0.1,100013,zw_insert,18,3,155,257,200,153,0.035,0.085,47,0.235,0.1276595744680851,0.1276595744680851,58,0,0,58,585,0.09914529914529914
14,0.1,100014,x_replace,18,3,152,230,200,76,0.135,0.095,124,0.62,0.7096774193548387,0.6209677419354839,59,59,0,0,587,0.10051107325383304
15,0.1,100015,x_replace,18,3,154,242,200,82,0.085,0.07,118,0.59,0.7372881355932204,0.6186440677966102,61,61,0,0,606,0.10066006600660066
16,0.1,100016,x_replace,18,3,155,228,200,76,0.08,0.095,124,0.62,0.6935483870967742,0.6290322580645161,59,59,0,0,586,0.10068259385665529
17,0.1,100017,homo_replace,18,3,154,249,200,85,0.1,0.06,115,0.575,0.7478260869565218,0.6173913043478261,66,66,0,0,660,0.1
18,0.1,100018,homo_replace,18,3,155,253,200,93,0.095,0.12,107,0.535,0.6728971962616822,0.5700934579439252,69,69,0,0,694,0.0994236311239193
19,0.1,100019,mixed,18,3,154,229,200,164,0.015,0.125,36,0.18,0.1111111111111111,0.08333333333333333,66,22,23,21,663,0.09954751131221719
20,0.1,100020,homo_replace,18,3,159,240,200,83,0.12,0.08,117,0.585,0.6666666666666666,0.5982905982905983,59,59,0,0,592,0.09966216216216216
21,0.1,100021,mixed,18,3,159,248,200,159,0.035,0.1,41,0.205,0.14634146341463414,0.14634146341463414,67,30,13,24,668,0.10029940119760479
22,0.1,100022,homo_replace,18,3,163,230,195,73,0.1282051282051282,0.09743589743589744,122,0.6256410256410256,0.7213114754098361,0.6721311475409836,54,54,0,0,538,0.10037174721189591
23,0.1,100023,ascii_replace,18,3,152,230,200,79,0.115,0.1,121,0.605,0.6694214876033058,0.5702479338842975,67,67,0,0,669,0.10014947683109118
24,0.1,100024,ascii_replace,18,3,155,232,200,77,0.115,0.09,123,0.615,0.6829268292682927,0.6097560975609756,64,64,0,0,645,0.09922480620155039
25,0.1,100025,homo_replace,18,3,152,240,200,90,0.045,0.07,110,0.55,0.6545454545454545,0.5454545454545454,64,64,0,0,641,0.0998439937597504
26,0.1,100026,ascii_replace,18,3,153,233,200,81,0.15,0.065,119,0.595,0.7142857142857143,0.6218487394957983,64,64,0,0,640,0.1
27,0.1,100027,x_replace,18,3,156,232,200,79,0.14,0.095,121,0.605,0.6776859504132231,0.628099173553719,61,61,0,0,613,0.09951060358890701
28,0.1,100028,x_replace,18,3,151,242,200,83,0.145,0.095,117,0.585,0.7350427350427351,0.6153846153846154,64,64,0,0,638,0.10031347962382445
29,0.1,100029,homo_replace,18,3,153,236,200,81,0.105,0.08,119,0.595,0.6890756302521008,0.6554621848739496,59,59,0,0,590,0.1
30,0.1,100030,mixed,18,3,154,209,183,150,0.01092896174863388,0.09289617486338798,33,0.18032786885245902,0.030303030303030304,0.030303030303030304,58,19,22,17,582,0.09965635738831616
31,0.1,100031,mixed,18,3,152,210,186,128,0.06989247311827956,0.11290322580645161,58,0.3118279569892473,0.5,0.46551724137931033,59,22,19,18,589,0.100169779286927
32,0.1,100032,mixed,18,3,161,209,176,118,0.03977272727272727,0.07954545454545454,58,0.32954545454545453,0.20689655172413793,0.1896551724137931,45,16,13,16,446,0.10089686098654709
33,0.1,100033,homo_replace,18,3,155,207,180,58,0.1388888888888889,0.07777777777777778,122,0.6777777777777778,0.680327868852459,0.6475409836065574,52,52,0,0,521,0.09980806142034548
34,0.1,100034,zw_insert,18,3,158,289,200,150,0.02,0.21,50,0.25,0.04,0.04,69,0,0,69,692,0.09971098265895954
35,0.1,100035,x_replace,18,3,157,247,200,90,0.175,0.095,110,0.55,0.6818181818181818,0.6272727272727273,71,71,0,0,706,0.10056657223796034
36,0.1,100036,mixed,18,3,155,235,200,162,0.045,0.085,38,0.19,0.34210526315789475,0.2631578947368421,64,21,22,21,641,0.0998439937597504
